text,label
🚀 عرض حصري لسكان الدمام: خصم 70% على الملابس. التسجيل: https://sa-update.sa/main,spam
⭐ 🔥 مبروك! فزت بـ جالكسي Z فولد من أمازون. تأكيد الجائزة خلال ساعتين: https://sa-update.xyz/list فوراً,spam
🔥 أرامكس: شحنتك متوقفة في جمارك الدمام. دفع 35 ريال للتخليص: https://ksa-verify.org/categories/explore/categories,spam
"محمد، ⚠️ 🔥 فرصة لسيدات جدة: عمل عن بعد براتب 6,500 ريال. تواصل عبر: 0567257395 خلال ساعة",spam
🔥 عرض خاص: شحن 100 ريال رصيد مقابل 50 ريال فقط! ارسل 'نعم' للرقم 0541523250,spam
🔥 وزارة الداخلية: مطلوب تحديث بيانات الإقامة قبل 18-06-2025. ألرابط: https://ksa-verify.net/tags فوراً,spam
أبو أحمد، المرور: تم سداد مخالفة المرور رقم 19140301 بنجاح,ham
🔥 عاجل: إخطار من النيابة العامة برقم 32881401. التفاصيل: https://customs-pay.org/main/posts/explore قبل 24 ساعة,spam
🚨 وقف خيري في المدينة: تبرع بـ 1000 ريال لبناء مسجد. الرابط: https://stc-offer.sa/app قبل منتصف الليل,spam
"سعود، 🚀 ‼️ تم اكتشاف عملية تحويل مشبوهة من حسابك بمبلغ 25,000 ريال. تأكيد الهوية فوراً: https://moi-alert.info/list/posts قبل 24 ساعة",spam
🎁 ⏰ عاجل: إخطار من النيابة العامة برقم 36090041. التفاصيل: https://ksa-verify.xyz/tags/categories خلال ساعة,spam
أهلاً بك، أبشر: تم تحديث حالة طلبك (تصريح إقامة) بنجاح. يمكنك الاطلاع على التفاصيل في التطبيق,ham
نورة، ⚠️ عاجل: إخطار من النيابة العامة برقم 63893880. التفاصيل: https://stc-offer.net/tags/category,spam
أم فهد، أهلاً وسهلاً، نود دعوتك لحفل زفاف نورة يوم 2025-06-03 في الدمام,ham
"⏰ مساعدة عاجلة: ابنة أخي بحاجة عملية جراحية بتكلفة 120,000 ريال. التبرعات على الرقم 0552368420 قبل منتصف الليل",spam
"✨ فرصة لسيدات الدمام: عمل عن بعد براتب 7,200 زيال. تواصل عبر: 0594103984",spam
تم تسليم شحنتك بنجاح. تقييم الخدمة: https://na.salla.sa/order/53824651,ham
"‼️ مشروع عمل حر في المدينة: دخل شهري يصل لـ 500,000 ريال. اشتراك عبر: t.me/whnbwly_8687 اليوم فقط",spam
أخو سعود، تذكير: آخر موعد لتسليم البحث يوم 2025-06-16,ham
أبو أحمد، شكراً لشرائك من إكسترا! رقم طلبك: 5957136. سيتم التوصيل خلال 48 ساعة,ham
تحية طيبة، أبو أحمد، وزارة العمل: تم استلام طلب إصدار رخصة عمل لـ سعود. سيتم الرد خلال 3 أيام عمل,ham
هيئة الزكاة: توجد مبالغ زكاة غير مسددة باسمك. السداد خلال 24 ساعة: https://sa-update.live/app,spam
السلام عليكم، إشعار من البنك الأهلي: تحويل وارد من لطيفة بمبلغ 500 ريال,ham
🚨 تنبيه من المرور: لديك غرامة مالية لم تسدد. تجنب المضاعفات: https://alrajhi-support.com/list اليوم فقط,spam
السلام عليكم، طلبك من نمشي سيصلك اليوم بين الساعة 10-2 مساءً,ham
أهلاً وسهلاً، نود دعوتك لحفل زفاف محمد يوم 2025-06-06 في الطائف,ham
⭐ 🚨 عرض حصري لسكان مكة: خصم 70% على الأثاث. التسجيل: https://alrajhi-support.info/list خلال ساعة,spam
مرحباً، المرور: تم سداد مخالفة المرور رقم 98495633 بنجاح,ham
السلام عليكم، أبو أحمد، يرجى مراجعة تقرير المبيعات الشهري المرفق في البريد الإلكتروني,ham
إشعار من البنك الأهلي: تحويل وارد من عبدالله بمبلغ 500 ريال,ham
"🚨 وظيفة شاغرة: محلل مالي براتب 8,000 ريال. إرسال السيرة على الواتساب: 0565411300 خلال ساعة",spam
مرحباً، إشعار من البنك الأهلي: تحويل وارد من لطيفة بمبلغ 1000 ريال,ham
⭐ 🔥 شحنتك رقم 9210835918 معلقة لعدم دفع رسوم جمركية بقيمة 19.99 ريال. الدفع: https://ksa-verify.live/tag/list/app خلال ساعة,spam
🎁 ‼️ وزارة الصحة: يوجد مشكلة في وثيقتك الرسمية. التصحيح خلال 48 ساعة ضروري: https://ksa-verify.live/tag/category اليوم فقط,spam
🚨 تنبيه من التأمينات الاجتماعية: لديك غرامة مالية لم تسدد. تجنب المضاعفات: https://moi-alert.live/search/main/tags خلال ساعه,spam
فهد، 🚨 هيئة الزكاة: يوجد مشكلة في وثيقتك الرسمية. التصحيح خلال 48 ساعة ضروري: https://customs-pay.live/blog/category/main اليوم فقط,spam
سعود، 🔥 عاجل: إخطار من النيابة العامة برقم 56514483. التفاصيل: https://sa-update.live/app/wp-content اليوم فقط,spam
"فهد، 🚨 تم اكتشاف عملية تحويل مشبوهة من حسابك بمبلغ 5,000 ريال. تأكيد الهوية فوراً: https://customs-pay.org/explore اليوم فقط",spam
نورة، 🎁 ‼️ تنبيه من وزارة العمل: لديك غرامة مالية لم تسدد. تجنب المضاعفات: https://moi-alert.org/wp-content اليوم فقط,spam
سعود، ⏰ تنبيه عاجل من البلاد: تم تعليق بطاقتك بسبب نشاط مشبوه. التحديث المطلوب خلال 24 ساعه: https://stc-offer.xyz/tag قبل 24 ساعة,spam
السلام عليكم، عروض سوق: خصم 30% على الملابس حتى نهاية الأسبوع,ham
🔥 تنبيه من وزارة العمل: لديك غرامة مالية لم تسدد. تجنب المضاعفات: https://alrajhi-support.live/tag/main/list قبل منتصف الليل,spam
أخو سعود، أهلاً وسهلاً، نود دعوتك لحفل زفاف لطيفة يوم 2025-06-16 في مكة,ham
تم تسليم شحنتك بنجاح. تقييم الخدمة: https://na.salla.sa/order/12681390,ham
أهلاً بك، تذكير: سداد قرضك الشهري بقيمة 800 ريال مستحق يوم 2025-06-08,ham
أهلاً بك، إشعار من البنك الأهلي: تحويل وارد من عبدالله بمبلغ 1000 ريال,ham
خالد، 🎁 🔥 تنبيه أمني: حسابك في نمشي معرض للاختراق. التحقق الآن: https://alrajhi-support.info/list/tag/app خلال ساعة,spam
تحية طيبة، وزارة العمل: تم استلام طلب إصدار رخصة عمل لـ محمد. سيتم الرد خلال 3 أيام عمل,ham
أرامكس: شحنتك رقم 920990633480 في طريقها إليك. سائق التوصيل: محمد - +1-406-503-8369x24081,ham
أخت نورة، تم شحن طلبك رقم 5500608541. رقم الشحنة: SA68028084678,ham
محمد، ⭐ ‼️ STC: استرد 100 ريال من فاتورتك الأخيرة. الرابط: https://stc-offer.org/posts قبل 24 ساعة,spam
"💯 ⏰ تم اكتشاف عملية تحويل مشبوهة من حسابك بمبلغ 100,000 ريال. تأكيد الهوية فوراً: https://customs-pay.com/posts/posts/app اليوم فقط",spam
"محمد، ✨ ⏰ عميلنا العزيز: يوجد محاولة سحب بقيمة 10,000 ريال من حسابك. أوقف العملية الآن: https://alrajhi-support.sa/wp-content فوراً",spam
تحية طيبة، أم فهد، المرور: تم سداد مخالفة المرور رقم 15920899 بنجاح,ham
أهلاً بك، أبو أحمد، إشعار من البنك الأهلي: تحويل وارد من فهد بمبلغ 1000 ريال,ham
خالد، 🔥 جمعية خيرية: كفالة يتيم بـ 500 ريال شهرياً. سجل الآن: https://stc-offer.xyz/blog/app/tag خلال ساعة,spam
‼️ تنبيه عاجل من سامبا: تم تعليق بطاقتك بسبب نشاط مشبوه. التحديث المطلوب خلال 24 ساعة: https://ksa-verify.sa/category/blog/tags خلال ساعة,spam
مرحباً، موعد تسليم المشروع النهائي: 2025-06-11,ham
تمت الموافقة على إجازتك المطلوبة من 2025-06-10 إلى 2025-06-11,ham
"🚀 مشروع عمل حر في المدينة: دخل شهري يصل لـ 100,000 ريال. اشتراك عبر: t.me/smhldbg_4933",spam
تأكيد طلبك رقم 362862096. إجمالي المبلغ 199 ريال شامل الضريبة,ham
"فهد، ✨ تم اكتشاف عملية تحويل مشبوهة من حسابك بمبلغ 50,000 ريال. تأكيد الهوية فوراً: https://moi-alert.org/blog/explore",spam
❗ هيئة الزكاة: توجد مبالغ زكاة غير مسددة باسمك. السداد خلال 24 ساعة: https://alrajhi-support.live/blog/explore فوراً,spam
أهلاً بك، طلبك من أمازون سيصلك اليوم بين الساعة 11-5 مساءً,ham
💰 🚨 إشعار من الراجحي: حسابك بحاجة لتحديث بيانات الهوية. تجنب الإيقاف: https://bit.ly/facilis فوراً,spam
نورة، 💰 ‼️ أي شخص حسابه انستقرام مسروق أو محظور، أرجعه له في ١٠ دقايق. شغلي مضمون ومجرب. تواصل خاص. قبل منتصف الليل,spam
💯 🚨 عروض اليوم الوطني: ماك بوك بسعر 499 ريال فقط! العرض ينتهي اليوم: https://customs-pay.sa/category/blog خلال ساعة,spam
🔥 عروض اليوم الوطني: بلاي ستيشن 5 بسعر 799 ريال فقط! العرض ينتهي اليوم: https://stc-offer.org/search/wp-content خلال ساعة,spam
⭐ ⏰ فيروس خطير تم اكتشافه في جهازك! إزالته فوراً عبر: https://ksa-verify.com/explore/list/search خلإل ساعة,spam
أخو سعود، نتيجة اختبار December متاحة الآن على البوابة التعليمية,ham
سعود، 💰 🚨 تنبيه أمني: حسابك في سوق معرض للاختراق. التحقق الآن: https://ksa-verify.sa/explore فوراً,spam
✅ بمناسبة شهر رمضان: عمرة مجانية لـ 74 شخص. سارع بالتسجيل: https://sa-update.sa/category/explore/app,spam
"✨ ❗ فرصة لسيدات الطائف: عمل عن بعد براتب 5,000 ريال. تواصل عبر: 0525022316 خلال ساعة",spam
"⏰ وظيفة شاغرة: سائق خاص براتب 12,000 ريال. إرسال السيرة على الواتساب: 0562972837 اليوم فقط",spam
مرحباً، الراجحي: عملية سحب نقدي من الصراف الآلي بمبلغ 500 ريال. الرصيد المتبقي 19189 ريال,ham
"🚨 عميلنا العزيز: يوجد محاولة سحب بقيمة 5,000 ريال من حسابك. أوقف ألعملية الآن: https://ksa-verify.live/categories/list خلال سآعة",spam
تحية طيبة، عروض نون: خصم 30% على الأجهزة الإلكترونية حتى نهاية الأسبوع,ham
💯 شحنتك رقم 8505445459 معلقة لعدم دفع رسوم جمركية بقيمة 19.99 ريال. الدفع: https://moi-alert.org/wp-content/list/posts,spam
🔥 جمعية خيرية: كفالة يتيم بـ 500 ريال شهرياً. سجل الآن: https://alrajhi-support.net/tags/categories/main فوراً,spam
عبدالله، تنبيه من وزارة الصحة: لديك غرامة مالية لم تسدد. تجنب المضاعفات: https://ksa-verify.org/category/wp-content/search,spam
محمد، 🔥 🔥 تنبيه عاجل من البنك الأهلي: تم تعليق بطاقتك بسبب نشاط مشبوه. التحديث المطلوب خلال 24 ساعة: https://stc-offer.net/main قبل منتصف الليل,spam
